run,repetition,module,name,count,sumweights,mean,stddev,min,max
General-0-20200620-21:14:22-20653,0,exercise_7.Users[156].pppg$o[0].channel,throughput:stats,32696,,1209.5922109564,104.58875381556,237.96401174744,2424.6276867819
General-0-20200620-21:14:22-20653,0,exercise_7.Users[157].pppg$o[0].channel,throughput:stats,35468,,1465.2735690118,120.46132052063,440,2523.5282590522
General-0-20200620-21:14:22-20653,0,exercise_7.Users[158].pppg$o[0].channel,throughput:stats,31507,,1249.6092409535,169.90153979976,440,2733.7468795753
General-0-20200620-21:14:22-20653,0,exercise_7.Users[159].pppg$o[0].channel,throughput:stats,32328,,1321.8243896846,180.53018759863,440,2578.5852459605
General-0-20200620-21:14:22-20653,0,exercise_7.Users[160].pppg$o[0].channel,throughput:stats,29636,,1129.1268881644,126.26335014736,440,2565.9428392182
General-0-20200620-21:14:22-20653,0,exercise_7.Users[161].pppg$o[0].channel,throughput:stats,31224,,1162.8189674327,154.2054089931,440,2422.3137434204
General-0-20200620-21:14:22-20653,0,exercise_7.Users[162].pppg$o[0].channel,throughput:stats,30508,,1128.1736045397,108.1200333685,440,2421.8514846418
General-0-20200620-21:14:22-20653,0,exercise_7.Users[163].pppg$o[0].channel,throughput:stats,33529,,1305.1705293811,112.078588953,324.96680120784,2421.3894022585
General-0-20200620-21:14:22-20653,0,exercise_7.Users[164].pppg$o[0].channel,throughput:stats,35563,,1299.5412969872,121.83972789324,440,2525.2994651295
General-0-20200620-21:14:22-20653,0,exercise_7.Users[165].pppg$o[0].channel,throughput:stats,30400,,1167.460083249,115.17135492501,234.87578562341,2690.1785870159
General-0-20200620-21:14:22-20653,0,exercise_7.Users[166].pppg$o[0].channel,throughput:stats,30051,,1071.0009254323,98.022171562322,440,2420.0042124715
General-0-20200620-21:14:22-20653,0,exercise_7.Users[167].pppg$o[0].channel,throughput:stats,32349,,1216.8460936664,120.37348886675,440,2545.6023192654
General-0-20200620-21:14:22-20653,0,exercise_7.Users[168].pppg$o[0].channel,throughput:stats,35720,,1459.9706332675,116.44150434225,440,2505.9280612605
General-0-20200620-21:14:22-20653,0,exercise_7.Users[169].pppg$o[0].channel,throughput:stats,33038,,1323.1496463283,128.17245155545,440,2437.2097191071
General-0-20200620-21:14:22-20653,0,exercise_7.Users[170].pppg$o[0].channel,throughput:stats,32367,,1212.1455938997,83.876965705029,440,2418.1597561747
General-0-20200620-21:14:22-20653,0,exercise_7.Users[171].pppg$o[0].channel,throughput:stats,37343,,1370.2302754465,144.60999185006,440,2602.9517473684
General-0-20200620-21:14:22-20653,0,exercise_7.Users[172].pppg$o[0].channel,throughput:stats,32034,,1320.575024057,124.27398965411,440,2480.85407283
General-0-20200620-21:14:22-20653,0,exercise_7.Users[173].pppg$o[0].channel,throughput:stats,31446,,1258.8270523886,155.00772669237,440,2416.778257998
General-0-20200620-21:14:22-20653,0,exercise_7.Users[174].pppg$o[0].channel,throughput:stats,32384,,1311.9373303578,180.34123435584,404.46632800535,2416.3181093176
General-0-20200620-21:14:22-20653,0,exercise_7.Users[175].pppg$o[0].channel,throughput:stats,36488,,1518.2511975157,203.10590328877,440,2783.7682380191
General-0-20200620-21:14:22-20653,0,exercise_7.Users[176].pppg$o[0].channel,throughput:stats,36398,,1549.9481617964,172.40413208132,440,2842.8554018645
General-0-20200620-21:14:22-20653,0,exercise_7.Users[177].pppg$o[0].channel,throughput:stats,32579,,1291.4176814164,123.63542747011,369.0626348836,2676.5697339402
General-0-20200620-21:14:22-20653,0,exercise_7.Users[178].pppg$o[0].channel,throughput:stats,30104,,1161.86501731,71.041609216206,385.92630995832,2545.1909154025
General-0-20200620-21:14:22-20653,0,exercise_7.Users[179].pppg$o[0].channel,throughput:stats,32132,,1414.8364557453,368.27421551429,440,2868.4439494877
General-0-20200620-21:14:22-20653,0,exercise_7.Users[180].pppg$o[0].channel,throughput:stats,30988,,1189.4290690468,184.69447224891,440,2860.3277418508
General-0-20200620-21:14:22-20653,0,exercise_7.Users[181].pppg$o[0].channel,throughput:stats,28898,,1148.399184557,166.91268049885,440,2665.639881146
General-0-20200620-21:14:22-20653,0,exercise_7.Users[182].pppg$o[0].channel,throughput:stats,33967,,1237.0014557741,122.42069696744,440,2630.961978292
General-0-20200620-21:14:22-20653,0,exercise_7.Users[183].pppg$o[0].channel,throughput:stats,32041,,1232.2178869027,91.283206746089,440,2423.6090072838
General-0-20200620-21:14:22-20653,0,exercise_7.Users[184].pppg$o[0].channel,throughput:stats,29597,,1159.6292496683,160.35414806393,440,2708.8675277932
General-0-20200620-21:14:22-20653,0,exercise_7.Users[185].pppg$o[0].channel,throughput:stats,30902,,1304.5095968723,133.16496196593,440,2628.5329497006
General-0-20200620-21:14:22-20653,0,exercise_7.Users[186].pppg$o[0].channel,throughput:stats,31651,,1161.4887620961,223.58946370983,440,2709.1729227973
General-0-20200620-21:14:22-20653,0,exercise_7.Users[187].pppg$o[0].channel,throughput:stats,33143,,1211.2920779377,136.32507040227,440,2421.7590540567
General-0-20200620-21:14:22-20653,0,exercise_7.Users[188].pppg$o[0].channel,throughput:stats,30743,,1294.3543508349,154.08019530083,440,2582.8268325426
General-0-20200620-21:14:22-20653,0,exercise_7.Users[189].pppg$o[0].channel,throughput:stats,31849,,1308.4529325215,185.80552595168,440,2420.8351360983
General-0-20200620-21:14:22-20653,0,exercise_7.Users[190].pppg$o[0].channel,throughput:stats,37179,,1407.211126109,122.63041304472,440,2495.1686864951
General-0-20200620-21:14:22-20653,0,exercise_7.Users[191].pppg$o[0].channel,throughput:stats,29375,,1117.8321741782,115.48918372025,440,2419.9119228332
General-0-20200620-21:14:22-20653,0,exercise_7.Users[192].pppg$o[0].channel,throughput:stats,31972,,1204.3339931693,154.53175183462,440,2419.4505802089
General-0-20200620-21:14:22-20653,0,exercise_7.Users[193].pppg$o[0].channel,throughput:stats,34479,,1360.4180568086,123.22125187884,440,2418.9894134557
General-0-20200620-21:14:22-20653,0,exercise_7.Users[194].pppg$o[0].channel,throughput:stats,30549,,1088.1667362731,113.39954244889,92.520863428587,2418.5284224733
General-0-20200620-21:14:22-20653,0,exercise_7.Users[195].pppg$o[0].channel,throughput:stats,34171,,1427.7128958564,151.52257604914,362.91293474285,2418.067607161
General-0-20200620-21:14:22-20653,0,exercise_7.Users[196].pppg$o[0].channel,throughput:stats,31587,,1263.3824202164,170.68054589214,440,2550.9539587366
General-0-20200620-21:14:22-20653,0,exercise_7.Users[197].pppg$o[0].channel,throughput:stats,28576,,1199.7462372647,230.57987784027,440,2683.9623928121
General-0-20200620-21:14:22-20653,0,exercise_7.Users[198].pppg$o[0].channel,throughput:stats,33478,,1302.200812455,146.66400052628,440,2416.686214242
General-0-20200620-21:14:22-20653,0,exercise_7.Users[199].pppg$o[0].channel,throughput:stats,31464,,1238.9312383926,157.66965663928,440,2728.1513277428
General-0-20200620-21:14:22-20653,0,exercise_7.Users[200].pppg$o[0].channel,throughput:stats,30845,,1209.2259845251,243.68224460704,440,2854.2577308122
General-0-20200620-21:14:22-20653,0,exercise_7.Users[201].pppg$o[0].channel,throughput:stats,33544,,1339.7606841373,112.41626210159,440,2797.9426666079
General-0-20200620-21:14:22-20653,0,exercise_7.Users[202].pppg$o[0].channel,throughput:stats,33611,,1380.7584439723,210.5995683702,440,2821.4560283363
General-0-20200620-21:14:22-20653,0,exercise_7.Users[203].pppg$o[0].channel,throughput:stats,32193,,1248.6756278946,206.06237149828,440,2714.069534338
General-0-20200620-21:14:22-20653,0,exercise_7.Users[204].pppg$o[0].channel,throughput:stats,27409,,1043.8099500135,124.46914827008,440,2785.1430140232
General-0-20200620-21:14:22-20653,0,exercise_7.Users[205].pppg$o[0].channel,throughput:stats,30063,,1257.2623019914,174.03910060126,440,2705.5500745395
General-0-20200620-21:14:22-20653,0,exercise_7.Users[206].pppg$o[0].channel,throughput:stats,29911,,1143.8222505254,109.57065469089,440,2593.2620904841
General-0-20200620-21:14:22-20653,0,exercise_7.Users[207].pppg$o[0].channel,throughput:stats,31575,,1089.7511458259,134.32845991901,223.63593265094,2423.9793371389
General-0-20200620-21:14:22-20653,0,exercise_7.Users[208].pppg$o[0].channel,throughput:stats,31349,,1154.1431747961,71.63227967794,440,2423.5164425001
General-0-20200620-21:14:22-20653,0,exercise_7.Users[209].pppg$o[0].channel,throughput:stats,33826,,1241.668603853,143.78396703688,440,2568.5569373046
General-0-20200620-21:14:22-20653,0,exercise_7.Users[210].pppg$o[0].channel,throughput:stats,33578,,1435.0479110136,246.71638794787,440,2427.4155465809
General-0-20200620-21:14:22-20653,0,exercise_7.Users[211].pppg$o[0].channel,throughput:stats,28307,,1175.1885159711,153.63246696473,440,2804.6801074733
General-0-20200620-21:14:22-20653,0,exercise_7.Users[212].pppg$o[0].channel,throughput:stats,28694,,1126.9651219164,89.509472442169,440,2421.6666305267
General-0-20200620-21:14:22-20653,0,exercise_7.Users[213].pppg$o[0].channel,throughput:stats,31150,,1218.0594608122,123.14866002592,440,2421.2046186733
General-0-20200620-21:14:22-20653,0,exercise_7.Users[214].pppg$o[0].channel,throughput:stats,30679,,1180.9456704622,87.334071429699,440,2420.7427830739
General-0-20200620-21:14:22-20653,0,exercise_7.Users[215].pppg$o[0].channel,throughput:stats,31945,,1358.881427089,180.63493435465,440,2559.6132429006
General-0-20200620-21:14:22-20653,0,exercise_7.Users[216].pppg$o[0].channel,throughput:stats,31200,,1248.5332572631,142.61870613481,440,2419.8196402338
General-0-20200620-21:14:22-20653,0,exercise_7.Users[217].pppg$o[0].channel,throughput:stats,34109,,1249.7143560235,123.07903474136,108.78690908614,2419.3583327918
General-0-20200620-21:14:22-20653,0,exercise_7.Users[218].pppg$o[0].channel,throughput:stats,35004,,1261.4436638585,189.56309129739,282.16872164971,2418.8972012008
General-0-20200620-21:14:22-20653,0,exercise_7.Users[219].pppg$o[0].channel,throughput:stats,32948,,1289.0552835613,108.68203634603,440,2799.431066771
General-0-20200620-21:14:22-20653,0,exercise_7.Users[220].pppg$o[0].channel,throughput:stats,31974,,1271.6627633432,177.95795512427,440,2731.0692343154
General-0-20200620-21:14:22-20653,0,exercise_7.Users[221].pppg$o[0].channel,throughput:stats,32875,,1275.6944427019,154.15966216985,440,2443.8834023945
General-0-20200620-21:14:22-20653,0,exercise_7.Users[222].pppg$o[0].channel,throughput:stats,32376,,1255.003409638,132.79837720234,168.11185281671,2417.0544313386
General-0-20200620-21:14:22-20653,0,exercise_7.Users[223].pppg$o[0].channel,throughput:stats,36170,,1568.6093124082,253.31693881575,440,2634.7378971951
General-0-20200620-21:14:22-20653,0,exercise_7.Users[224].pppg$o[0].channel,throughput:stats,34594,,1398.3704237298,112.9879509287,440,2416.134098904
General-0-20200620-21:14:22-20653,0,exercise_7.Users[225].pppg$o[0].channel,throughput:stats,32363,,1260.3353230873,169.3392451356,440,2841.1634443594
General-0-20200620-21:14:22-20653,0,exercise_7.Users[226].pppg$o[0].channel,throughput:stats,33065,,1172.9048253568,174.84902929304,440,2829.6200088094
General-0-20200620-21:14:22-20653,0,exercise_7.Users[227].pppg$o[0].channel,throughput:stats,31086,,1160.7079431215,93.61956078104,440,2685.2647889441
General-0-20200620-21:14:22-20653,0,exercise_7.Users[228].pppg$o[0].channel,throughput:stats,30996,,1210.4278279094,102.681635345,440,2750.9326388518
General-0-20200620-21:14:22-20653,0,exercise_7.Users[229].pppg$o[0].channel,throughput:stats,30508,,1268.3200304383,134.42583064416,440,2755.6821948318
General-0-20200620-21:14:22-20653,0,exercise_7.Users[230].pppg$o[0].channel,throughput:stats,30740,,1151.8679421225,109.61815949594,440,2543.4519431869
General-0-20200620-21:14:22-20653,0,exercise_7.Users[231].pppg$o[0].channel,throughput:stats,33149,,1350.04742537,122.37606528507,440,2457.3716475785
General-0-20200620-21:14:22-20653,0,exercise_7.Users[232].pppg$o[0].channel,throughput:stats,30963,,1219.9436570478,182.17954077089,440,2745.5026661134
General-0-20200620-21:14:22-20653,0,exercise_7.Users[233].pppg$o[0].channel,throughput:stats,33947,,1395.4552940589,188.41114833987,440,2504.6671298456
General-0-20200620-21:14:22-20653,0,exercise_7.Users[234].pppg$o[0].channel,throughput:stats,33034,,1385.3027361777,158.76367429144,440,2803.4358809836
General-0-20200620-21:14:22-20653,0,exercise_7.Users[235].pppg$o[0].channel,throughput:stats,33936,,1305.0175435362,103.4424155308,440,2423.4856315817
General-0-20200620-21:14:22-20653,0,exercise_7.Users[236].pppg$o[0].channel,throughput:stats,33584,,1326.4215749598,117.82231167918,440,2601.4172276256
General-0-20200620-21:14:22-20653,0,exercise_7.Users[237].pppg$o[0].channel,throughput:stats,28279,,1158.2617906448,140.86150482397,440,2421.5742140509
General-0-20200620-21:14:22-20653,0,exercise_7.Users[238].pppg$o[0].channel,throughput:stats,30877,,1410.8926530224,215.62340923161,180.38502341477,2421.1122374563
General-0-20200620-21:14:22-20653,0,exercise_7.Users[239].pppg$o[0].channel,throughput:stats,34789,,1360.7038998938,105.07210129068,440,2420.6504370956
General-0-20200620-21:14:22-20653,0,exercise_7.Users[240].pppg$o[0].channel,throughput:stats,31403,,1280.7497758811,154.95983165154,195.44289963236,2420.1888128679
General-0-20200620-21:14:22-20653,0,exercise_7.Users[241].pppg$o[0].channel,throughput:stats,28878,,1163.3010809195,153.02514044487,440,2628.5501057369
General-0-20200620-21:14:22-20653,0,exercise_7.Users[242].pppg$o[0].channel,throughput:stats,34560,,1404.9717122539,180.74515124771,440,2839.9168518117
General-0-20200620-21:14:22-20653,0,exercise_7.Users[243].pppg$o[0].channel,throughput:stats,32012,,1249.5731289305,147.72733829857,440,2836.5343996416
General-0-20200620-21:14:22-20653,0,exercise_7.Users[244].pppg$o[0].channel,throughput:stats,29769,,1203.9562853635,132.77876355114,162.35486082693,2418.3440752736
General-0-20200620-21:14:22-20653,0,exercise_7.Users[245].pppg$o[0].channel,throughput:stats,32907,,1269.2319276179,120.55403427408,440,2417.8833302013
General-0-20200620-21:14:22-20653,0,exercise_7.Users[246].pppg$o[0].channel,throughput:stats,31472,,1215.4320171313,197.04961578967,440,2534.1225412833
General-0-20200620-21:14:22-20653,0,exercise_7.Users[247].pppg$o[0].channel,throughput:stats,32910,,1203.7024359537,205.19268538632,440,2591.61371975
General-0-20200620-21:14:22-20653,0,exercise_7.Users[248].pppg$o[0].channel,throughput:stats,30054,,1265.4284683051,271.63066819734,440,2635.0973966526
General-0-20200620-21:14:22-20653,0,exercise_7.Users[249].pppg$o[0].channel,throughput:stats,31732,,1265.2317807504,68.96038514597,440,2416.0421042065
General-0-20200620-21:14:22-20653,0,exercise_7.Users[250].pppg$o[0].channel,throughput:stats,29636,,1126.9220658009,174.61057184333,440,2844.4262449697
General-0-20200620-21:14:22-20653,0,exercise_7.Users[251].pppg$o[0].channel,throughput:stats,36480,,1391.6055147614,198.52021405427,440,2839.2595483584
General-0-20200620-21:14:22-20653,0,exercise_7.Users[252].pppg$o[0].channel,throughput:stats,32498,,1222.1939721089,143.20914574168,440,2692.129667556
General-0-20200620-21:14:22-20653,0,exercise_7.Users[253].pppg$o[0].channel,throughput:stats,34473,,1504.9811682085,223.91122734747,440,2795.6422542345
General-0-20200620-21:14:22-20653,0,exercise_7.Users[254].pppg$o[0].channel,throughput:stats,30105,,1153.6417594027,114.18766553273,440,2781.7251805346
General-0-20200620-21:14:22-20653,0,exercise_7.Users[255].pppg$o[0].channel,throughput:stats,31868,,1110.3037221,186.69528605884,440,2838.6555448265
General-0-20200620-21:14:22-20653,0,exercise_7.Users[256].pppg$o[0].channel,throughput:stats,30082,,1355.7554588588,172.22648865169,440,2424.7203364734
General-0-20200620-21:14:22-20653,0,exercise_7.Users[257].pppg$o[0].channel,throughput:stats,35867,,1332.1788393459,96.261775401472,440,2424.2571588088
General-0-20200620-21:14:22-20653,0,exercise_7.Users[258].pppg$o[0].channel,throughput:stats,33829,,1201.0663832659,93.218795653766,312.92607949001,2423.7941580658
General-0-20200620-21:14:22-20653,0,exercise_7.Users[259].pppg$o[0].channel,throughput:stats,35495,,1420.5136626322,120.97197049283,440,2585.937749627
General-0-20200620-21:14:22-20653,0,exercise_7.Users[260].pppg$o[0].channel,throughput:stats,31676,,1321.5589759594,130.52683823262,113.71311260524,2422.8686869388
General-0-20200620-21:14:22-20653,0,exercise_7.Users[261].pppg$o[0].channel,throughput:stats,29393,,1128.1179329871,94.502489181491,440,2422.4062163525
General-0-20200620-21:14:22-20653,0,exercise_7.Users[262].pppg$o[0].channel,throughput:stats,31123,,1277.6224934578,158.32271646698,440,2694.1437086406
General-0-20200620-21:14:22-20653,0,exercise_7.Users[263].pppg$o[0].channel,throughput:stats,30025,,1141.4341107993,112.7849519601,440,2421.4818046284
General-0-20200620-21:14:22-20653,0,exercise_7.Users[264].pppg$o[0].channel,throughput:stats,31907,,1259.7493587858,88.609928890889,440,2421.0198632887
General-0-20200620-21:14:22-20653,0,exercise_7.Users[265].pppg$o[0].channel,throughput:stats,33273,,1290.662041928,147.24151238368,440,2545.3777574848
General-0-20200620-21:14:22-20653,0,exercise_7.Users[266].pppg$o[0].channel,throughput:stats,30571,,1301.8673554086,139.15841065126,440,2554.1877461516
General-0-20200620-21:14:22-20653,0,exercise_7.Users[267].pppg$o[0].channel,throughput:stats,35203,,1466.2181910306,127.00618164981,440,2664.6737240529
General-0-20200620-21:14:22-20653,0,exercise_7.Users[268].pppg$o[0].channel,throughput:stats,31157,,1296.0625006529,122.97376405867,440,2419.1738590589
General-0-20200620-21:14:22-20653,0,exercise_7.Users[269].pppg$o[0].channel,throughput:stats,31222,,1175.0290514728,94.126899697081,180.07018133788,2418.7127977802
General-0-20200620-21:14:22-20653,0,exercise_7.Users[270].pppg$o[0].channel,throughput:stats,28603,,1110.3154613081,219.3713723325,440,2744.3285727195
General-0-20200620-21:14:22-20653,0,exercise_7.Users[271].pppg$o[0].channel,throughput:stats,32351,,1197.5458581203,95.920765367104,178.98088830257,2417.7912022536
General-0-20200620-21:14:22-20653,0,exercise_7.Users[272].pppg$o[0].channel,throughput:stats,30144,,1292.3914888102,201.9571853199,440,2534.198974082
General-0-20200620-21:14:22-20653,0,exercise_7.Users[273].pppg$o[0].channel,throughput:stats,32569,,1220.3431041883,79.728154364288,276.73150252892,2416.8703087656
General-0-20200620-21:14:22-20653,0,exercise_7.Users[274].pppg$o[0].channel,throughput:stats,31843,,1241.9513109128,178.94757755112,440,2845.4384128869
General-0-20200620-21:14:22-20653,0,exercise_7.Users[275].pppg$o[0].channel,throughput:stats,31744,,1228.0536470269,220.66392246404,440,2845.0947477351
General-0-20200620-21:14:22-20653,0,exercise_7.Users[276].pppg$o[0].channel,throughput:stats,32115,,1172.777688905,117.26327379788,142.69869710466,2481.9777707866
General-0-20200620-21:14:22-20653,0,exercise_7.Users[277].pppg$o[0].channel,throughput:stats,30359,,1375.6874369179,241.58113949856,440,2735.6526086019
General-0-20200620-21:14:22-20653,0,exercise_7.Users[278].pppg$o[0].channel,throughput:stats,31947,,1252.5941056118,184.86070142556,440,2807.4220226014
General-0-20200620-21:14:22-20653,0,exercise_7.Users[279].pppg$o[0].channel,throughput:stats,32214,,1216.8070932807,132.46673180243,440,2806.7408299473
General-0-20200620-21:14:22-20653,0,exercise_7.Users[280].pppg$o[0].channel,throughput:stats,32070,,1191.1542865866,138.76134748855,440,2679.6470503808
General-0-20200620-21:14:22-20653,0,exercise_7.Users[281].pppg$o[0].channel,throughput:stats,33732,,1194.331008879,137.09278260805,247.54594366078,2438.3572939768
General-0-20200620-21:14:22-20653,0,exercise_7.Users[282].pppg$o[0].channel,throughput:stats,32819,,1390.7203279201,224.38585388283,440,2824.2059842994
General-0-20200620-21:14:22-20653,0,exercise_7.Users[283].pppg$o[0].channel,throughput:stats,30283,,1110.5824123554,86.470563109313,412.09886458402,2423.7015791388
General-0-20200620-21:14:22-20653,0,exercise_7.Users[284].pppg$o[0].channel,throughput:stats,32884,,1219.6536561968,166.29674110389,440,2707.9217559105
General-0-20200620-21:14:22-20653,0,exercise_7.Users[285].pppg$o[0].channel,throughput:stats,31733,,1281.9781426286,154.81388868303,169.15504795242,2422.7761786954
General-0-20200620-21:14:22-20653,0,exercise_7.Users[286].pppg$o[0].channel,throughput:stats,34794,,1352.7654058559,116.13107462548,440,2422.3137434204
General-0-20200620-21:14:22-20653,0,exercise_7.Users[287].pppg$o[0].channel,throughput:stats,31411,,1340.9171350766,164.18833192339,394.53514586366,2421.8514846418
General-0-20200620-21:14:22-20653,0,exercise_7.Users[288].pppg$o[0].channel,throughput:stats,31728,,1184.8099760816,69.222706013926,179.85512200386,2421.3894022585
General-0-20200620-21:14:22-20653,0,exercise_7.Users[289].pppg$o[0].channel,throughput:stats,30034,,1211.0830082993,90.578597813472,440,2440.6801352455
General-0-20200620-21:14:22-20653,0,exercise_7.Users[290].pppg$o[0].channel,throughput:stats,31883,,1306.815750099,147.5716238349,440,2952.6415737567
General-0-20200620-21:14:22-20653,0,exercise_7.Users[291].pppg$o[0].channel,throughput:stats,30900,,1210.1006944586,92.682803732603,440,2420.0042124715
General-0-20200620-21:14:22-20653,0,exercise_7.Users[292].pppg$o[0].channel,throughput:stats,32217,,1216.9328993105,134.67952157427,171.14940562665,2419.5428346608
General-0-20200620-21:14:22-20653,0,exercise_7.Users[293].pppg$o[0].channel,throughput:stats,32847,,1419.8357983722,268.18612862741,440,2562.9192437296
General-0-20200620-21:14:22-20653,0,exercise_7.Users[294].pppg$o[0].channel,throughput:stats,29406,,1088.2791486897,119.6119651496,285.42861319988,2418.6206066129
General-0-20200620-21:14:22-20653,0,exercise_7.Users[295].pppg$o[0].channel,throughput:stats,30667,,1115.0141548209,93.959857304353,290.23396757168,2418.1597561747
General-0-20200620-21:14:22-20653,0,exercise_7.Users[296].pppg$o[0].channel,throughput:stats,30394,,1114.1658970079,102.17417057662,280.61160156277,2417.6990813263
General-0-20200620-21:14:22-20653,0,exercise_7.Users[297].pppg$o[0].channel,throughput:stats,31858,,1196.9703691468,115.25473096488,440,2536.7804741236
General-0-20200620-21:14:22-20653,0,exercise_7.Users[298].pppg$o[0].channel,throughput:stats,30120,,1030.3836624518,172.09812249364,118.7245772572,2416.778257998
General-0-20200620-21:14:22-20653,0,exercise_7.Users[299].pppg$o[0].channel,throughput:stats,31548,,1267.1654852041,127.51727307281,289.35842751146,2416.3181093176
General-0-20200620-21:14:22-20653,0,exercise_7.Users[300].pppg$o[0].channel,throughput:stats,27984,,1140.4257753612,143.24470341091,440,2806.7446966878
General-0-20200620-21:14:22-20653,0,exercise_7.Users[301].pppg$o[0].channel,throughput:stats,33523,,1335.8718837649,95.486855661626,440,2654.0175865052
General-0-20200620-21:14:22-20653,0,exercise_7.Users[302].pppg$o[0].channel,throughput:stats,32519,,1277.383592855,143.17407601933,440,2800.5298406661
General-0-20200620-21:14:22-20653,0,exercise_7.Users[303].pppg$o[0].channel,throughput:stats,34437,,1333.5792297316,226.04111418941,440,2855.2804273311
General-0-20200620-21:14:22-20653,0,exercise_7.Users[304].pppg$o[0].channel,throughput:stats,30916,,1231.1948463191,147.63635063262,440,2806.4657124286
General-0-20200620-21:14:22-20653,0,exercise_7.Users[305].pppg$o[0].channel,throughput:stats,33443,,1385.8843292921,174.66587120126,440,2858.5640218399
General-0-20200620-21:14:22-20653,0,exercise_7.Users[306].pppg$o[0].channel,throughput:stats,32707,,1297.9390451757,108.79656616749,285.83534671474,2424.5350441705
General-0-20200620-21:14:22-20653,0,exercise_7.Users[307].pppg$o[0].channel,throughput:stats,34855,,1228.7572533451,146.83218448926,440,2697.2045680186
General-0-20200620-21:14:22-20653,0,exercise_7.Users[308].pppg$o[0].channel,throughput:stats,32181,,1482.626008222,259.59260993553,440,2526.1623916815
General-0-20200620-21:14:22-20653,0,exercise_7.Users[309].pppg$o[0].channel,throughput:stats,33755,,1401.8134170496,245.1134125337,440,2763.0444795672
General-0-20200620-21:14:22-20653,0,exercise_7.Users[310].pppg$o[0].channel,throughput:stats,31289,,1196.9123645833,97.563185079435,412.42296838968,2422.6836775158
General-0-20200620-21:14:22-20653,0,exercise_7.Users[311].pppg$o[0].channel,throughput:stats,31807,,1201.9102429105,141.90205550253,214.94004129963,2422.2212775482
